instrument_token,trading_symbol,instrument_type,lot_size,tick_size,isin,segment,expiry,strike,option_type,exchange_token,exchange,last_price,margin_rate
101000000024202,SDL AP 7.31% 2044,5,100,0.01,IN1020240348,0,2024-10-04,,,10,NSE,731AP44,-1.0
101000000024203,SDL RJ 7.33% 2044,5,100,0.01,IN2920240164,0,2024-10-04,,,10,NSE,733RJ44,-1.0
101000000024204,SDL TN 7.27% 2054,5,100,0.01,IN3120240129,0,2024-10-04,,,10,NSE,727TN54,-1.0
101000000024205,SDL JK 7.28% 2054,5,100,0.01,IN4920240079,0,2024-10-04,,,10,NSE,728JK54,-1.0
10100000002421,NILKAMAL LIMITED,0,1,0.05,INE310A01015,0,2024-10-04,,,10,NSE,NILKAMAL,-1.0
101000000024212,GOI TBILL 182D-26/12/24,7,100,0.01,IN002024Y134,0,2024-10-04,,,10,NSE,182D261224,-1.0
101000000024213,GOI TBILL 364D-26/06/25,7,100,0.01,IN002024Z131,0,2024-10-04,,,10,NSE,364D260625,-1.0
101000000024217,INVESCO INDIA NIFTY ETF,9,1,0.01,INF205K01DA9,0,2024-10-04,,,10,NSE,IVZINNIFTY,-1.0
101000000024223,VCCL 11.90% 2026,2,1,0.01,INE04HY07120,0,2024-10-04,,,10,NSE,1190VCCL26,-1.0
101000000024225,RELAXO FOOT LTD.,0,1,0.05,INE131B01039,0,2024-10-04,,,10,NSE,RELAXO,-1.0
101000000024226,STANLEY LIFESTYLES LTD,0,1,0.05,INE01A001028,0,2024-10-04,,,10,NSE,STANLEY,-1.0
101000000024231,OM INFRA LIMITED,0,1,0.01,INE239D01028,0,2024-10-04,,,10,NSE,OMINFRAL,-1.0
101000000024239,MEDICAMEN ORGANICS LTD,0,4000,0.05,INE0PE401018,0,2024-10-04,,,10,NSE,MEDIORG,-1.0
101000000024246,CITI TBILL LINK2026SR814,2,1,0.01,INE915D08CX8,0,2024-10-04,,,10,NSE,CITI2626,-1.0
101000000024248,BRIGHT SOLAR LIMITED,0,3000,0.05,INE684Z01010,0,2024-10-04,,,10,NSE,BRIGHT,-1.0
101000000024249,SHIVALIC POWER CONTROL L,0,1200,0.05,INE0T7B01010,0,2024-10-04,,,10,NSE,SPCL,-1.0
101000000024253,GIL 8.42% 2027 SR 01,2,1,0.01,INE233A08139,0,2024-10-04,,,10,NSE,842GIL27,-1.0
101000000024255,TP 7.93% 2034 SR II,2,1,0.01,INE607M08089,0,2024-10-04,,,10,NSE,793TPRE34,-1.0
101000000024257,TP 7.93% 2029 SR I,2,1,0.01,INE607M08097,0,2024-10-04,,,10,NSE,793TPRE29,-1.0
101000000024260,CI 8.64% 2029 644,2,1,0.01,INE121A07SE7,0,2024-10-04,,,10,NSE,864CIFL29,-1.0
101000000024265,ESTER INDUSTRIES LTD,0,1,0.01,INE778B01029,0,2024-10-04,,,10,NSE,ESTER,-1.0
101000000024266,BOHRA INDUSTRIES LIMITED,0,1,0.01,INE802W01023,0,2024-10-04,,,10,NSE,BOHRAIND,-1.0
101000000024267,SYLVAN PLYBOARD (INDIA) L,0,2000,0.05,INE01IH01015,0,2024-10-04,,,10,NSE,SYLVANPLY,-1.0
101000000024274,VISAMAN GLOBAL SALES LTD,0,3000,0.05,INE0BHK01012,0,2024-10-04,,,10,NSE,VISAMAN,-1.0
101000000024278,MASON INFRATECH LIMITED,0,2000,0.05,INE0SH001010,0,2024-10-04,,,10,NSE,MASON,-1.0
101000000024282,SBOI 7.36% SR 1,2,1,0.01,INE062A08421,0,2024-10-04,,,10,NSE,736SBOI39,-1.0
101000000024284,VFPL 9.80% 2028 SR 17,2,1,0.01,INE448U07257,0,2024-10-04,,,10,NSE,98VFPL28,-1.0
101000000024286,DIVINE POWER ENERGY LTD,0,3000,0.05,INE0SCO01019,0,2024-10-04,,,10,NSE,DPEL,-1.0
101000000024290,PETRO CARBON AND CHEMI L,0,800,0.05,INE998U01015,0,2024-10-04,,,10,NSE,PCCL,-1.0
101000000024292,VST TILLERS TRACTORS LTD,0,1,0.05,INE764D01017,0,2024-10-04,,,10,NSE,VSTTILLERS,-1.0
101000000024298,NXT-INFRA TRUST,4,200000,0.01,INE0SF023016,0,2024-10-04,,,10,NSE,NXT-INFRA,-1.0
101000000024302,LTFH 8.1629% 2027 SR C,2,1,0.01,INE498L07046,0,2024-10-04,,,10,NSE,816LTFH27,-1.0
101000000024304,AKIKO GLOBAL SERVICES L,0,1600,0.05,INE0PMR01017,0,2024-10-04,,,10,NSE,AKIKO,-1.0
101000000024308,ALLIED BLEND N DISTILS L,0,1,0.05,INE552Z01027,0,2024-10-04,,,10,NSE,ABDL,-1.0
10100000002431,RAILTEL CORP OF IND LTD,0,1,0.05,INE0DD101019,0,2024-10-04,,,10,NSE,RAILTEL,-1.0
101000000024313,DIENSTEN TECH LIMITED,0,1200,0.05,INE0JRD01019,0,2024-10-04,,,10,NSE,DTL,-1.0
101000000024317,AAFS MARKET LINKED 2028,2,1,0.01,INE0L6807161,0,2024-10-04,,,10,NSE,AAFS28,-1.0
101000000024319,IIFL SAMASTA 10% 2026,2,1,0.01,INE413U08135,0,2024-10-04,,,10,NSE,10IIFL26,-1.0
101000000024321,VRAJ IRON AND STEEL LTD,0,1,0.05,INE0S2V01010,0,2024-10-04,,,10,NSE,VRAJ,-1.0
101000000024326,VCCL 12.78% 2025,2,1,0.01,INE04HY07138,0,2024-10-04,,,10,NSE,1278VCCL25,-1.0
101000000024328,ICICI 7.53% 2034 DJU24LB,2,1,0.01,INE090A08UL3,0,2024-10-04,,,10,NSE,753ICICI34,-1.0
101000000024330,SDL AP 7.37% 2033,5,100,0.01,IN1020240355,0,2024-10-04,,,10,NSE,737AP33A,-1.0
101000000024331,SDL PN 7.38% 2033,5,100,0.01,IN2820240140,0,2024-10-04,,,10,NSE,738PN33,-1.0
101000000024332,SDL TN 7.35% 2034,5,100,0.01,IN3120240137,0,2024-10-04,,,10,NSE,735TN34,-1.0
101000000024333,SDL PN 7.38% 2034,5,100,0.01,IN2820240157,0,2024-10-04,,,10,NSE,738PN34,-1.0
101000000024334,SDL ML 7.39% 2034,5,100,0.01,IN2420240045,0,2024-10-04,,,10,NSE,739ML34,-1.0
101000000024335,SDL AP 7.37% 2036,5,100,0.01,IN1020240363,0,2024-10-04,,,10,NSE,737AP36,-1.0
101000000024336,SDL MN 7.39% 2036,5,100,0.01,IN2320240020,0,2024-10-04,,,10,NSE,739MN36,-1.0
101000000024337,SDL TS 7.36% 2037,5,100,0.01,IN4520240149,0,2024-10-04,,,10,NSE,736TS37,-1.0
101000000024338,SDL AP 7.36% 2041,5,100,0.01,IN1020240371,0,2024-10-04,,,10,NSE,736AP41,-1.0
101000000024339,SDL TS 7.37% 2042,5,100,0.01,IN4520240156,0,2024-10-04,,,10,NSE,737TS42,-1.0
101000000024340,SDL AP 7.36% 2045,5,100,0.01,IN1020240389,0,2024-10-04,,,10,NSE,736AP45,-1.0
101000000024341,SDL JK 7.36% 2046,5,100,0.01,IN4920240087,0,2024-10-04,,,10,NSE,736JK46,-1.0
101000000024342,SDL KL 7.42% 2046,5,100,0.01,IN2020240072,0,2024-10-04,,,10,NSE,742KL46,-1.0
101000000024343,SDL AP 7.36% 2048,5,100,0.01,IN1020240397,0,2024-10-04,,,10,NSE,736AP48,-1.0
101000000024345,GOI TBILL 182D-02/01/25,7,100,0.01,IN002024Y142,0,2024-10-04,,,10,NSE,182D020125,-1.0
101000000024346,GOI TBILL 364D-03/07/25,7,100,0.01,IN002024Z149,0,2024-10-04,,,10,NSE,364D030725,-1.0
101000000024347,CIFL 8.64% 2029 SR 645,2,1,0.01,INE121A07SF4,0,2024-10-04,,,10,NSE,864CIFL29A,-1.0
10100000002435,NIP IND ETF CONSUMPTION,9,1,0.01,INF204KA1LD7,0,2024-10-04,,,10,NSE,CONSUMBEES,-1.0
101000000024350,NEPHRO CARE INDIA LIMITED,0,1600,0.05,INE0SUN01013,0,2024-10-04,,,10,NSE,NEPHROCARE,-1.0
101000000024364,NABFID 7.43% 2034,2,1,0.01,INE0KUG08035,0,2024-10-04,,,10,NSE,743NBFID34,-1.0
101000000024366,SBIAMC - SBISILVER,9,1,0.01,INF200KB1217,0,2024-10-04,,,10,NSE,SBISILVER,-1.0
101000000024370,SFL 8.23% 2034 SR Y3,2,1,0.01,INE660A08CI7,0,2024-10-04,,,10,NSE,823SFL34,-1.0
101000000024372,PHFL 8.33% 2029 SR LXII,2,1,0.01,INE572E07159,0,2024-10-04,,,10,NSE,833PHFL29,-1.0
101000000024374,SHRIRAM - LIQUIDSHRI,9,1,0.01,INF680P01422,0,2024-10-04,,,10,NSE,LIQUIDSHRI,-1.0
101000000024380,RELIABLE DATA SERVICE LTD,0,1,0.01,INE375Y01018,0,2024-10-04,,,10,NSE,RELIABLE,-1.0
101000000024383,TCHFL 7.92% 2034 SR B,2,1,0.01,INE033L07II3,0,2024-10-04,,,10,NSE,792TCHF34,-1.0
101000000024386,BANSAL WIRE INDUSTRIES L,0,1,0.05,INE0B9K01025,0,2024-10-04,,,10,NSE,BANSALWIRE,-1.0
101000000024389,KARMA ENERGY LIMITED,0,1,0.01,INE725L01011,0,2024-10-04,,,10,NSE,KARMAENG,-1.0
10100000002439,NK INDUSTRIES LTD,0,1,0.01,INE542C01019,0,2024-10-04,,,10,NSE,NKIND,-1.0
101000000024395,DELPHI WORLD MONEY LTD,0,1,0.01,INE726L01019,0,2024-10-04,,,10,NSE,DELPHIFX,-1.0
101000000024398,EMCURE PHARMACEUTICALS L,0,1,0.05,INE168P01015,0,2024-10-04,,,10,NSE,EMCURE,-1.0
101000000024403,ASHIANA HOUSING LTD,0,1,0.05,INE365D01021,0,2024-10-04,,,10,NSE,ASHIANA,-1.0
101000000024404,BIRLASLAMC - ABGSEC,9,1,0.01,INF209KC1134,0,2024-10-04,,,10,NSE,ABGSEC,-1.0
101000000024409,DHANUKA AGRITECH LTD,0,1,0.05,INE435G01025,0,2024-10-04,,,10,NSE,DHANUKA,-1.0
101000000024415,AMBEY LABORATORIES LTD,0,2000,0.05,INE0M3I01029,0,2024-10-04,,,10,NSE,AMBEY,-1.0
101000000024419,SDL GA 7.33% 2039,5,100,0.01,IN1420240013,0,2024-10-04,,,10,NSE,733GA39,-1.0
10100000002442,NOCIL LIMITED,0,1,0.05,INE163A01018,0,2024-10-04,,,10,NSE,NOCIL,-1.0
101000000024420,SDL HR 7.32% 2036,5,100,0.01,IN1620240086,0,2024-10-04,,,10,NSE,732HR36,-1.0
101000000024421,SDL JK 7.38% 2049,5,100,0.01,IN4920240095,0,2024-10-04,,,10,NSE,738JK49,-1.0
101000000024422,SDL RJ 7.32% 2034,5,100,0.01,IN2920240172,0,2024-10-04,,,10,NSE,732RJ34,-1.0
101000000024423,SDL RJ 7.36% 2046,5,100,0.01,IN2920240180,0,2024-10-04,,,10,NSE,736RJ46,-1.0
101000000024424,SDL TN 7.31% 2054,5,100,0.01,IN3120240145,0,2024-10-04,,,10,NSE,731TN54,-1.0
101000000024425,GOI TBILL 91D-10/10/24,7,100,0.01,IN002024X169,0,2024-10-04,,,10,NSE,91D101024,-1.0
101000000024426,GOI TBILL 182D-09/01/25,7,100,0.01,IN002024Y159,0,2024-10-04,,,10,NSE,182D090125,-1.0
101000000024427,GOI TBILL 364D-10/07/25,7,100,0.01,IN002024Z156,0,2024-10-04,,,10,NSE,364D100725,-1.0
101000000024433,PEL 9.50% 2034,2,1,0.01,INE140A07807,0,2024-10-04,,,10,NSE,95PEL34,-1.0
101000000024435,EFFWA INFRA & RESEARCH L,0,1600,0.05,INE0U9101019,0,2024-10-04,,,10,NSE,EFFWA,-1.0
101000000024439,GANESH GREEN BHARAT LTD,0,600,0.05,INE0R8C01018,0,2024-10-04,,,10,NSE,GGBL,-1.0
101000000024443,ABSLI 8.20% 2034,2,1,0.01,INE951F08051,0,2024-10-04,,,10,NSE,820ABSLI34,-1.0
101000000024445,AGI INFRA LIMITED,0,1,0.05,INE976R01017,0,2024-10-04,,,10,NSE,AGIIL,-1.0
101000000024455,SBOI 7.36% 2039 SR 2,2,1,0.01,INE062A08439,0,2024-10-04,,,10,NSE,736SBI39,-1.0
101000000024461,MIRAEAMC - EVINDIA,9,1,0.01,INF769K01LQ3,0,2024-10-04,,,10,NSE,EVINDIA,-1.0
101000000024464,ABHFL 8.1701% 2027 SR 1,2,1,0.01,INE831R07466,0,2024-10-04,,,10,NSE,817ABHF27,-1.0
101000000024466,ABHFL  8.1168% 2029 SR 2,2,1,0.01,INE831R07458,0,2024-10-04,,,10,NSE,812ABHF29,-1.0
101000000024472,LIC 7.8650% 2026 SR 443,2,1,0.01,INE115A07QT1,0,2024-10-04,,,10,NSE,7865LICH26,-1.0
101000000024474,IRFC 7.39% 2034 SR 180,2,1,0.01,INE053F08403,0,2024-10-04,,,10,NSE,739IRFC34,-1.0
101000000024476,HHFL 8.62% 2029 SR 009,2,1,0.01,INE800X07063,0,2024-10-04,,,10,NSE,862HHFL29,-1.0
101000000024478,SAHAJ SOLAR LIMITED,0,800,0.05,INE0P4701011,0,2024-10-04,,,10,NSE,SAHAJSOLAR,-1.0
101000000024482,TFSIL 8.20% 2029 SR 47,2,1,0.01,INE692Q07514,0,2024-10-04,,,10,NSE,820TFSIL29,-1.0
101000000024484,IOCL 7.36% 2029 SR 26,2,1,0.01,INE242A08551,0,2024-10-04,,,10,NSE,736IOCL29,-1.0
101000000024486,SDL HP 7.35% 2034,5,100,0.01,IN1720240051,0,2024-10-04,,,10,NSE,735HP34,-1.0
101000000024487,SDL TS 7.32% 2036,5,100,0.01,IN4520240164,0,2024-10-04,,,10,NSE,732TS36,-1.0
101000000024488,SDL HR 7.32% 2036,5,100,0.01,IN1620240094,0,2024-10-04,,,10,NSE,732HR36A,-1.0
101000000024489,SDL MZ 7.35% 2037,5,100,0.01,IN2520240036,0,2024-10-04,,,10,NSE,735MZ37,-1.0
101000000024490,SDL TS 7.33% 2040,5,100,0.01,IN4520240172,0,2024-10-04,,,10,NSE,733TS40,-1.0
101000000024491,SDL AP 7.33% 2040,5,100,0.01,IN1020240413,0,2024-10-04,,,10,NSE,733AP40,-1.0
101000000024492,SDL JK 7.35% 2051,5,100,0.01,IN4920240103,0,2024-10-04,,,10,NSE,735JK51,-1.0
101000000024493,SDL AP 7.33% 2043,5,100,0.01,IN1020240405,0,2024-10-04,,,10,NSE,733AP43A,-1.0
101000000024494,GOI TBILL 91D-18/10/24,7,100,0.01,IN002024X177,0,2024-10-04,,,10,NSE,91D181024,-1.0
101000000024495,GOI TBILL 182D-17/01/25,7,100,0.01,IN002024Y167,0,2024-10-04,,,10,NSE,182D170125,-1.0
101000000024496,GOI TBILL 364D-18/07/25,7,100,0.01,IN002024Z164,0,2024-10-04,,,10,NSE,364D180725,-1.0
101000000024497,SOBHA RS.5.00 PPD UP,0,1,0.05,IN9671H01013,0,2024-10-04,,,10,NSE,SOBHAPP,-1.0
101000000024500,REC 7.56% 2027 SR 236B,2,1,0.01,INE020B08FF1,0,2024-10-04,,,10,NSE,756RECL27,-1.0
101000000024502,REC 7.45% 2035 SR 236A,2,1,0.01,INE020B08FG9,0,2024-10-04,,,10,NSE,745RECL35,-1.0
101000000024504,SATI POLY PLAST LIMITED,0,1000,0.05,INE0RPM01017,0,2024-10-04,,,10,NSE,SATIPOLY,-1.0
101000000024508,PRIZOR VIZTECH LIMITED,0,1600,0.05,INE0V9N01017,0,2024-10-04,,,10,NSE,PRIZOR,-1.0
101000000024512,MFL 8.97% 2027,2,1,0.01,INE414G07JH5,0,2024-10-04,,,10,NSE,897MFL27,-1.0
101000000024514,CB 7.40% 2034,2,1,0.01,INE476A08233,0,2024-10-04,,,10,NSE,74CB34,-1.0
101000000024516,BOI 7.54% 2034 SR I,2,1,0.01,INE084A08185,0,2024-10-04,,,10,NSE,754BOI34,-1.0
101000000024518,ICCL 9.55% 2026,2,1,0.01,INE244L07580,0,2024-10-04,,,10,NSE,955ICCL26,-1.0
101000000024520,TUNWAL E-MOTORS LIMITED,0,2000,0.05,INE0OXV01027,0,2024-10-04,,,10,NSE,TUNWAL,-1.0
101000000024524,SBIAMC - SBINEQWETF,9,1,0.01,INF200KB1282,0,2024-10-04,,,10,NSE,SBINEQWETF,-1.0
101000000024528,KATARIA INDUSTRIES LTD,0,1200,0.05,INE0SVY01018,0,2024-10-04,,,10,NSE,KATARIA,-1.0
101000000024532,FILATEX INDIA LTD,0,1,0.01,INE816B01035,0,2024-10-04,,,10,NSE,FILATEX,-1.0
101000000024533,ICICIPRAMC - OILIETF,9,1,0.01,INF109KC18W3,0,2024-10-04,,,10,NSE,OILIETF,-1.0
101000000024538,MAITHAN ALLOYS LTD,0,1,0.05,INE683C01011,0,2024-10-04,,,10,NSE,MAITHANALL,-1.0
10100000002454,CENTRUM CAPITAL LIMITED,0,1,0.01,INE660C01027,0,2024-10-04,,,10,NSE,CENTRUM,-1.0
101000000024545,MACOBS TECHNOLOGIES LTD,0,1600,0.05,INE0R0J01010,0,2024-10-04,,,10,NSE,MACOBSTECH,-1.0
101000000024549,PCPL 10.157% 2027,2,1,0.01,INE389Z07054,0,2024-10-04,,,10,NSE,10157PCP27,-1.0
101000000024556,TPL 8.35% 2027,2,1,0.01,INE725H08204,0,2024-10-04,,,10,NSE,835TPL27,-1.0
101000000024558,TCL 8.01% 2034,2,1,0.01,INE976I07CX1,0,2024-10-04,,,10,NSE,801TCL34,-1.0
101000000024560,PGC 7.38% 2034,2,1,0.01,INE752E08759,0,2024-10-04,,,10,NSE,738PGCIL34,-1.0
101000000024562,SDL TN 7.33% 2032,5,100,0.01,IN3120240152,0,2024-10-04,,,10,NSE,733TN32,-1.0
101000000024563,SDL TN 7.34% 2034,5,100,0.01,IN3120240160,0,2024-10-04,,,10,NSE,734TN34,-1.0
101000000024564,SDL GA 7.36% 2034,5,100,0.01,IN1420240021,0,2024-10-04,,,10,NSE,736GA34,-1.0
101000000024565,SDL RJ 7.36% 2034,5,100,0.01,IN2920240198,0,2024-10-04,,,10,NSE,736RJ34,-1.0
101000000024566,SDL TS 7.34% 2037,5,100,0.01,IN4520240180,0,2024-10-04,,,10,NSE,734TS37,-1.0
101000000024567,SDL AS 7.35% 2039,5,100,0.01,IN1220240049,0,2024-10-04,,,10,NSE,735AS39,-1.0
101000000024568,SDL TS 7.35% 2040,5,100,0.01,IN4520240198,0,2024-10-04,,,10,NSE,735TS40,-1.0
101000000024569,SDL WB 7.36% 2040,5,100,0.01,IN3420240043,0,2024-10-04,,,10,NSE,736WB40,-1.0
101000000024570,SDL TS 7.33% 2042,5,100,0.01,IN4520240206,0,2024-10-04,,,10,NSE,733TS42,-1.0
101000000024571,SDL KL 7.33% 2054,5,100,0.01,IN2020240080,0,2024-10-04,,,10,NSE,733KL54,-1.0
101000000024572,GOI TBILL 91D-24/10/24,7,100,0.01,IN002024X185,0,2024-10-04,,,10,NSE,91D241024,-1.0
101000000024573,GOI TBILL 182D-23/01/25,7,100,0.01,IN002024Y175,0,2024-10-04,,,10,NSE,182D230125,-1.0
101000000024574,GOI TBILL 364D-24/07/25,7,100,0.01,IN002024Z172,0,2024-10-04,,,10,NSE,364D240725,-1.0
101000000024580,IREDA 7.39% 39 SR XVI C,2,1,0.01,INE202E08227,0,2024-10-04,,,10,NSE,739IREDA39,-1.0
101000000024582,SANSTAR LIMITED,0,1,0.01,INE08NE01025,0,2024-10-04,,,10,NSE,SANSTAR,-1.0
101000000024587,SCL 9.75% 2029,2,1,0.01,INE148I07TX1,0,2024-10-04,,,10,NSE,975SCL29,-1.0
101000000024589,RNFI SERVICES LIMITED,0,1200,0.05,INE0SA001017,0,2024-10-04,,,10,NSE,RNFI,-1.0
101000000024593,GFL 8.60% 2027 SR C1,2,1,0.01,INE02KN07048,0,2024-10-04,,,10,NSE,860GFL27,-1.0
101000000024595,RUSHIL DECOR LIMITED,0,1,0.01,INE573K01025,0,2024-10-04,,,10,NSE,RUSHIL,-1.0
101000000024596,RAVINDRA ENERGY LIMITED,0,1,0.01,INE206N01018,0,2024-10-04,,,10,NSE,RELTD,-1.0
101000000024604,CIFL 8.5% 2027 SR 646,2,1,0.01,INE121A07SG2,0,2024-10-04,,,10,NSE,850CIFL27,-1.0
101000000024606,V.L.INFRAPROJECTS LIMITED,0,3000,0.05,INE0QXL01015,0,2024-10-04,,,10,NSE,VLINFRA,-1.0
101000000024610,AVANTEL LIMITED,0,1,0.01,INE005B01027,0,2024-10-04,,,10,NSE,AVANTEL,-1.0
101000000024625,CHETANA EDUCATION LIMITED,0,1600,0.05,INE0U1T01012,0,2024-10-04,,,10,NSE,CHETANA,-1.0
101000000024629,MANGLAM INFRA & ENG LTD,0,2000,0.05,INE0R3101011,0,2024-10-04,,,10,NSE,MIEL,-1.0
10100000002463,MISHRA DHATU NIGAM LTD,0,1,0.05,INE099Z01011,0,2024-10-04,,,10,NSE,MIDHANI,-1.0
101000000024633,ADROITINFO RS. 5 PPD UP,0,1,0.01,IN9737B01031,0,2024-10-04,,,10,NSE,ADROITPP1,-1.0
101000000024636,ABHFL 8.30% 2034,2,1,0.01,INE831R08092,0,2024-10-04,,,10,NSE,830ABHFL34,-1.0
101000000024638,APRAMEYA ENGINEERING LTD,0,2000,0.05,INE0LQG01010,0,2024-10-04,,,10,NSE,APRAMEYA,-1.0
101000000024642,TROM INDUSTRIES LIMITED,0,1200,0.05,INE0SYV01018,0,2024-10-04,,,10,NSE,TROM,-1.0
101000000024646,SDL TN 7.27% 2032,5,100,0.01,IN3120240186,0,2024-10-04,,,10,NSE,727TN32,-1.0
101000000024647,SDL MH 7.27% 2034,5,100,0.01,IN2220240062,0,2024-10-04,,,10,NSE,727MH34,-1.0
101000000024648,SDL RJ 7.29% 2034,5,100,0.01,IN2920240206,0,2024-10-04,,,10,NSE,729RJ34,-1.0
101000000024649,SDL PN 7.34% 2035,5,100,0.01,IN2820240173,0,2024-10-04,,,10,NSE,734PN35,-1.0
101000000024650,SDL HR 7.34% 2036,5,100,0.01,IN1620240102,0,2024-10-04,,,10,NSE,734HR36,-1.0
101000000024651,SDL MH 7.30% 2038,5,100,0.01,IN2220240070,0,2024-10-04,,,10,NSE,730MH38,-1.0
101000000024652,SDL AP 7.33% 2039,5,100,0.01,IN1020240421,0,2024-10-04,,,10,NSE,733AP39,-1.0
101000000024653,SDL MH 7.30% 2039,5,100,0.01,IN2220240088,0,2024-10-04,,,10,NSE,730MH39,-1.0
101000000024654,SDL WB 7.35% 2040,5,100,0.01,IN3420240050,0,2024-10-04,,,10,NSE,735WB40,-1.0
101000000024655,SDL WB 7.35% 2043,5,100,0.01,IN3420240068,0,2024-10-04,,,10,NSE,735WB43,-1.0
101000000024656,SDL AP 7.34% 2044,5,100,0.01,IN1020240439,0,2024-10-04,,,10,NSE,734AP44,-1.0
101000000024657,SDL MH 7.33% 2044,5,100,0.01,IN2220240096,0,2024-10-04,,,10,NSE,733MH44,-1.0
101000000024658,SDL RJ 7.34% 2045,5,100,0.01,IN2920240214,0,2024-10-04,,,10,NSE,734RJ45A,-1.0
101000000024659,SDL JK 7.35% 2046,5,100,0.01,IN4920240111,0,2024-10-04,,,10,NSE,735JK46,-1.0
101000000024660,SDL AP 7.34% 2049,5,100,0.01,IN1020240447,0,2024-10-04,,,10,NSE,734AP49A,-1.0
101000000024661,SDL RJ 7.35% 2049,5,100,0.01,IN2920240222,0,2024-10-04,,,10,NSE,735RJ49,-1.0
101000000024662,SDL TS 7.31% 2050,5,100,0.01,IN4520240214,0,2024-10-04,,,10,NSE,731TS50,-1.0
101000000024663,SDL KL 7.30% 2052,5,100,0.01,IN2020240098,0,2024-10-04,,,10,NSE,730KL52,-1.0
101000000024664,SDL TN 7.29% 2054,5,100,0.01,IN3120240194,0,2024-10-04,,,10,NSE,729TN54,-1.0
101000000024665,SDL TN 7.24% 2030,5,100,0.01,IN3120240178,0,2024-10-04,,,10,NSE,724TN30,-1.0
101000000024666,SDL PN 7.34% 2032,5,100,0.01,IN2820240165,0,2024-10-04,,,10,NSE,734PN32,-1.0
101000000024667,GOI TBILL 91D-31/10/24,7,100,0.01,IN002024X193,0,2024-10-04,,,10,NSE,91D311024,-1.0
101000000024668,GOI TBILL 182D-30/01/25,7,100,0.01,IN002024Y183,0,2024-10-04,,,10,NSE,182D300125,-1.0
101000000024669,GOI TBILL 364D-31/07/25,7,100,0.01,IN002024Z180,0,2024-10-04,,,10,NSE,364D310725,-1.0
101000000024670,GHFL 8.5% 2027 SR C1,2,1,0.01,INE02JD07033,0,2024-10-04,,,10,NSE,85GHFL27,-1.0
101000000024672,IRFC 7.37% 2029 SR 181,2,1,0.01,INE053F08411,0,2024-10-04,,,10,NSE,737IRFC29,-1.0
101000000024674,S A TECH SOFTWARE INDIA L,0,2000,0.05,INE0BSN01013,0,2024-10-04,,,10,NSE,SATECH,-1.0
101000000024678,ESPRIT STONES LIMITED,0,1600,0.05,INE0SBP01018,0,2024-10-04,,,10,NSE,ESPRIT,-1.0
101000000024682,CIFL 9.10% 2031,2,1,0.01,INE121A08PP7,0,2024-10-04,,,10,NSE,910CIFL31,-1.0
101000000024693,RARL 16.50% 2027 SR III,2,1,0.01,INE03UZ07015,0,2024-10-04,,,10,NSE,1650RARL27,-1.0
101000000024695,TFSIL 8.1841% 27 SR S48,2,1,0.01,INE692Q07522,0,2024-10-04,,,10,NSE,818TFSIL27,-1.0
101000000024697,SATHLOKHAR SYN E&C GLOB L,0,1000,0.05,INE0RFP01011,0,2024-10-04,,,10,NSE,SSEGL,-1.0
101000000024701,BULKCORP INTERNATIONAL L,0,1200,0.05,INE0SZ301012,0,2024-10-04,,,10,NSE,BULKCORP,-1.0
101000000024705,GOI LOAN   6.97% 2034,6,1,0.01,IN0020240100,0,2024-10-04,,,10,NSE,697GR2034,-1.0
101000000024707,RAJPUTANA INDUSTRIES LTD,0,3000,0.05,INE0PCU01012,0,2024-10-04,,,10,NSE,RAJINDLTD,-1.0
101000000024711,ASHAPURA LOGISTICS LTD,0,1000,0.05,INE0LAA01017,0,2024-10-04,,,10,NSE,ASHALOG,-1.0
101000000024715,AKUMS DRUGS AND PHARMA L,0,1,0.05,INE09XN01023,0,2024-10-04,,,10,NSE,AKUMS,-1.0
101000000024720,SHFL 7.98% 2026 SR 341,2,1,0.01,INE667F07IT7,0,2024-10-04,,,10,NSE,798SHFL26,-1.0
101000000024723,SICCL 8.30% 2027 SR 109,2,1,0.01,INE535H07CJ6,0,2024-10-04,,,10,NSE,830SICC27,-1.0
101000000024724,SICCL 8.28% 2026 SR 109,2,1,0.01,INE535H07CK4,0,2024-10-04,,,10,NSE,828SICC26,-1.0
101000000024726,UTSSAV CZ GOLD JEWELS LTD,0,1200,0.05,INE06IJ01010,0,2024-10-04,,,10,NSE,UTSSAV,-1.0
101000000024730,RUBFILA INTERNATIONAL LTD,0,1,0.01,INE642C01025,0,2024-10-04,,,10,NSE,RUBFILA,-1.0
101000000024735,RAGHAV PRODUCTIVITY ENH L,0,1,0.05,INE912T01018,0,2024-10-04,,,10,NSE,RPEL,-1.0
101000000024741,SDIL 7.87% 2030,2,1,0.01,INE507T07146,0,2024-10-04,,,10,NSE,787SDIL30,-1.0
101000000024742,CEIGALL INDIA LIMITED,0,1,0.05,INE0AG901020,0,2024-10-04,,,10,NSE,CEIGALL,-1.0
101000000024747,DHARIWALCORP LIMITED,0,1200,0.05,INE0YRN01017,0,2024-10-04,,,10,NSE,DHARIWAL,-1.0
10100000002475,OIL AND NATURAL GAS CORP.,0,1,0.05,INE213A01029,0,2024-10-04,,,10,NSE,ONGC,-1.0
101000000024751,SDL HP 7.25% 2033,5,100,0.01,IN1720240069,0,2024-10-04,,,10,NSE,725HP33,-1.0
